topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_tighter,D_tighter
chain10_c6,n8,69,8,20,100.42122163330755,100.42122163330755,100.42122163330755,100.42122163330755,76.93497504614622,76.93497504614622,0.7661226760124231,0.7661226760124231,True,True
chain10_c6,n16,69,16,37,80.11629598323934,80.11629598323934,80.11629598323934,80.11629598323934,80.11629598323934,80.11629598323934,1.0,1.0,False,False
chain10_c6,n24,69,24,53,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,1.0,1.0,False,False
chain10_c6,n8,70,8,15,56.29592688584665,56.29592688584665,56.29592688584665,56.29592688584665,56.29592688584665,56.29592688584665,1.0,1.0,False,False
chain10_c6,n16,70,16,30,77.10629716392953,77.10629716392953,77.10629716392953,77.10629716392953,77.10629716392953,77.10629716392953,1.0,1.0,False,False
chain10_c6,n24,70,24,53,109.80103867297991,109.80103867297991,109.80103867297991,109.80103867297991,109.80103867297991,109.80103867297991,1.0,1.0,False,False
chain10_c6,n8,71,8,20,71.99843412887229,71.99843412887229,71.99843412887229,71.99843412887229,69.43694000387437,71.99843412887229,0.964422918970529,1.0,True,False
chain10_c6,n16,71,16,35,113.83139474066148,113.83139474066148,113.83139474066148,113.83139474066148,113.83139474066148,113.83139474066148,1.0,1.0,False,False
chain10_c6,n24,71,24,60,97.78318783977056,97.78318783977056,97.78318783977056,97.78318783977056,97.78318783977056,97.78318783977056,1.0,1.0,False,False
chain10_c6,n8,72,8,19,80.82270496001047,80.82270496001047,80.82270496001047,80.82270496001047,80.82270496001047,80.82270496001047,1.0,1.0,False,False
chain10_c6,n16,72,16,26,98.11557050060618,98.11557050060618,98.11557050060618,98.11557050060618,98.11557050060618,98.11557050060618,1.0,1.0,False,False
chain10_c6,n24,72,24,44,106.07359558478639,106.07359558478639,106.07359558478639,106.07359558478639,106.07359558478639,106.07359558478639,1.0,1.0,False,False
chain10_c6,n8,73,8,16,82.38720507842959,82.38720507842959,82.38720507842959,82.38720507842959,82.38720507842959,82.38720507842959,1.0,1.0,False,False
chain10_c6,n16,73,16,30,87.52256700589254,87.52256700589254,87.52256700589254,87.52256700589254,87.52256700589254,87.52256700589254,1.0,1.0,False,False
chain10_c6,n24,73,24,39,97.98950617987259,97.98950617987259,97.98950617987259,97.98950617987259,91.74662568850124,97.98950617987259,0.936290315823087,1.0,True,False
chain10_c6,n8,74,8,18,101.6720128889983,101.6720128889983,101.6720128889983,101.6720128889983,44.10978917146992,44.10978917146992,0.4338439647066626,0.4338439647066626,True,True
chain10_c6,n16,74,16,33,113.29725806501217,113.29725806501217,113.29725806501217,113.29725806501217,113.29725806501217,113.29725806501217,1.0,1.0,False,False
chain10_c6,n24,74,24,47,90.41555925043191,90.41555925043191,90.41555925043191,90.41555925043191,90.41555925043191,90.41555925043191,1.0,1.0,False,False
chain10_c6,n8,75,8,20,110.77751911865933,110.77751911865933,110.77751911865933,110.77751911865933,60.83265952249749,110.77751911865933,0.5491426419952282,1.0,True,False
chain10_c6,n16,75,16,39,100.58090825188346,100.58090825188346,100.58090825188346,100.58090825188346,100.58090825188346,100.58090825188346,1.0,1.0,False,False
chain10_c6,n24,75,24,56,87.28986878768929,87.28986878768929,87.28986878768929,87.28986878768929,87.28986878768929,87.28986878768929,1.0,1.0,False,False
chain10_c6,n8,76,8,21,94.12671315498712,94.12671315498712,94.12671315498712,94.12671315498712,94.12671315498712,94.12671315498712,1.0,1.0,False,False
chain10_c6,n16,76,16,28,70.23198233144012,70.23198233144012,70.23198233144012,70.23198233144012,70.23198233144012,70.23198233144012,1.0,1.0,False,False
chain10_c6,n24,76,24,57,119.37756700872531,119.37756700872531,119.37756700872531,119.37756700872531,119.37756700872531,119.37756700872531,1.0,1.0,False,False
chain10_c6,n8,77,8,20,47.82040497499028,47.82040497499028,47.82040497499028,47.82040497499028,47.82040497499028,47.82040497499028,1.0,1.0,False,False
chain10_c6,n16,77,16,28,79.30650148783715,79.30650148783715,79.30650148783715,79.30650148783715,79.30650148783715,79.30650148783715,1.0,1.0,False,False
chain10_c6,n24,77,24,51,108.73974772842335,108.73974772842335,108.73974772842335,108.73974772842335,108.73974772842335,108.73974772842335,1.0,1.0,False,False
chain10_c6,n8,78,8,16,79.6188916054563,79.6188916054563,79.6188916054563,79.6188916054563,79.6188916054563,79.6188916054563,1.0,1.0,False,False
chain10_c6,n16,78,16,36,82.74194148279138,82.74194148279138,82.74194148279138,82.74194148279138,82.74194148279138,82.74194148279138,1.0,1.0,False,False
chain10_c6,n24,78,24,47,92.18559416028523,92.18559416028523,92.18559416028523,92.18559416028523,92.18559416028523,92.18559416028523,1.0,1.0,False,False
chain10_c6,n8,79,8,19,89.37057576130971,89.37057576130971,89.37057576130971,89.37057576130971,89.37057576130971,89.37057576130971,1.0,1.0,False,False
chain10_c6,n16,79,16,35,88.51342780909579,88.51342780909579,88.51342780909579,88.51342780909579,88.51342780909579,88.51342780909579,1.0,1.0,False,False
chain10_c6,n24,79,24,46,90.4116108608667,90.4116108608667,90.4116108608667,90.4116108608667,90.4116108608667,90.4116108608667,1.0,1.0,False,False
chain10_c6,n8,80,8,18,103.60679365159542,103.60679365159542,103.60679365159542,103.60679365159542,80.82279264993075,103.60679365159542,0.7800916310731345,1.0,True,False
chain10_c6,n16,80,16,29,111.19727356622492,111.19727356622492,111.19727356622492,111.19727356622492,111.19727356622492,111.19727356622492,1.0,1.0,False,False
chain10_c6,n24,80,24,56,94.24381321826726,94.24381321826726,94.24381321826726,94.24381321826726,94.24381321826726,94.24381321826726,1.0,1.0,False,False
chain10_c6,n8,81,8,16,93.83028670855946,93.83028670855946,93.83028670855946,93.83028670855946,37.37710979110507,54.015088282310174,0.39834802921576734,0.5756679445101042,True,True
chain10_c6,n16,81,16,33,90.76575149068165,90.76575149068165,90.76575149068165,90.76575149068165,90.76575149068165,90.76575149068165,1.0,1.0,False,False
chain10_c6,n24,81,24,62,106.20872916482598,106.20872916482598,106.20872916482598,106.20872916482598,106.20872916482598,106.20872916482598,1.0,1.0,False,False
chain10_c6,n8,82,8,14,72.75634806162755,72.75634806162755,72.75634806162755,72.75634806162755,72.75634806162755,72.75634806162755,1.0,1.0,False,False
chain10_c6,n16,82,16,36,78.03666228578372,78.03666228578372,78.03666228578372,78.03666228578372,78.03666228578372,78.03666228578372,1.0,1.0,False,False
chain10_c6,n24,82,24,54,92.184262031158,92.184262031158,92.184262031158,92.184262031158,92.184262031158,92.184262031158,1.0,1.0,False,False
chain10_c6,n8,83,8,16,70.16495563075898,70.16495563075898,70.16495563075898,70.16495563075898,70.16495563075898,70.16495563075898,1.0,1.0,False,False
chain10_c6,n16,83,16,29,52.798485220150035,52.798485220150035,52.798485220150035,52.798485220150035,52.798485220150035,52.798485220150035,1.0,1.0,False,False
chain10_c6,n24,83,24,51,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,1.0,1.0,False,False
chain10_c6,n8,84,8,17,78.7324755375985,78.7324755375985,78.7324755375985,78.7324755375985,42.41311186302383,42.41311186302383,0.538699076504581,0.538699076504581,True,True
chain10_c6,n16,84,16,31,95.05814960688392,95.05814960688392,95.05814960688392,95.05814960688392,95.05814960688392,95.05814960688392,1.0,1.0,False,False
chain10_c6,n24,84,24,46,87.33134045560779,87.33134045560779,87.33134045560779,87.33134045560779,87.33134045560779,87.33134045560779,1.0,1.0,False,False
chain10_c6,n8,85,8,16,64.97176254329585,64.97176254329585,64.97176254329585,64.97176254329585,64.97176254329585,64.97176254329585,1.0,1.0,False,False
chain10_c6,n16,85,16,34,101.03226274654072,101.03226274654072,101.03226274654072,101.03226274654072,101.03226274654072,101.03226274654072,1.0,1.0,False,False
chain10_c6,n24,85,24,56,110.7312289629889,110.7312289629889,110.7312289629889,110.7312289629889,110.7312289629889,110.7312289629889,1.0,1.0,False,False
chain10_c6,n8,86,8,16,76.69509466736,76.69509466736,76.69509466736,76.69509466736,41.08041971881673,76.69509466736,0.5356329488475068,1.0,True,False
chain10_c6,n16,86,16,41,79.08293835980558,79.08293835980558,79.08293835980558,79.08293835980558,79.08293835980558,79.08293835980558,1.0,1.0,False,False
chain10_c6,n24,86,24,48,97.98389344038483,97.98389344038483,97.98389344038483,97.98389344038483,97.98389344038483,97.98389344038483,1.0,1.0,False,False
chain10_c6,n8,87,8,16,90.65211894723714,90.65211894723714,90.65211894723714,90.65211894723714,90.65211894723714,90.65211894723714,1.0,1.0,False,False
chain10_c6,n16,87,16,22,99.41379080305015,99.41379080305015,99.41379080305015,99.41379080305015,99.41379080305015,99.41379080305015,1.0,1.0,False,False
chain10_c6,n24,87,24,56,101.92821730867277,101.92821730867277,101.92821730867277,101.92821730867277,77.91276929747342,101.92821730867277,0.7643886193116423,1.0,True,False
chain10_c6,n8,88,8,22,71.92687104392739,71.92687104392739,71.92687104392739,71.92687104392739,71.92687104392739,71.92687104392739,1.0,1.0,False,False
chain10_c6,n16,88,16,43,74.76765877489832,74.76765877489832,74.76765877489832,74.76765877489832,74.76765877489832,74.76765877489832,1.0,1.0,False,False
chain10_c6,n24,88,24,51,88.14148106873861,88.14148106873861,88.14148106873861,88.14148106873861,88.14148106873861,88.14148106873861,1.0,1.0,False,False
chain10_c6,n8,89,8,15,122.96305100538801,122.96305100538801,122.96305100538801,122.96305100538801,122.96305100538801,122.96305100538801,1.0,1.0,False,False
chain10_c6,n16,89,16,27,101.46885806499198,101.46885806499198,101.46885806499198,101.46885806499198,101.46885806499198,101.46885806499198,1.0,1.0,False,False
chain10_c6,n24,89,24,42,107.07344500042747,107.07344500042747,107.07344500042747,107.07344500042747,107.07344500042747,107.07344500042747,1.0,1.0,False,False
chain10_c6,n8,90,8,20,89.47110047997916,89.47110047997916,89.47110047997916,89.47110047997916,10.906539221257667,89.47110047997916,0.12190013493461177,1.0,True,False
chain10_c6,n16,90,16,24,91.0406908302471,91.0406908302471,91.0406908302471,91.0406908302471,56.900990227929036,91.0406908302471,0.6250061341694522,1.0,True,False
chain10_c6,n24,90,24,55,84.63423460108186,84.63423460108186,84.63423460108186,84.63423460108186,84.63423460108186,84.63423460108186,1.0,1.0,False,False
chain10_c6,n8,91,8,20,102.6836100963681,102.6836100963681,102.6836100963681,102.6836100963681,89.4634380982638,89.4634380982638,0.8712533384276494,0.8712533384276494,True,True
chain10_c6,n16,91,16,31,88.44075820204863,88.44075820204863,88.44075820204863,88.44075820204863,88.44075820204863,88.44075820204863,1.0,1.0,False,False
chain10_c6,n24,91,24,50,111.42905343008738,111.42905343008738,111.42905343008738,111.42905343008738,111.42905343008738,111.42905343008738,1.0,1.0,False,False
chain10_c6,n8,92,8,15,99.24555710446813,99.24555710446813,99.24555710446813,99.24555710446813,79.23488543975618,99.24555710446813,0.7983721161074419,1.0,True,False
chain10_c6,n16,92,16,39,87.41183205016088,87.41183205016088,87.41183205016088,87.41183205016088,67.83115612477295,67.83115612477295,0.7759951317099537,0.7759951317099537,True,True
chain10_c6,n24,92,24,42,83.51611027224195,83.51611027224195,83.51611027224195,83.51611027224195,83.51611027224195,83.51611027224195,1.0,1.0,False,False
chain10_c6,n8,93,8,12,90.5208313903031,90.5208313903031,90.5208313903031,90.5208313903031,90.5208313903031,90.5208313903031,1.0,1.0,False,False
chain10_c6,n16,93,16,27,71.65624961799521,71.65624961799521,71.65624961799521,71.65624961799521,71.65624961799521,71.65624961799521,1.0,1.0,False,False
chain10_c6,n24,93,24,52,112.99481813307663,112.99481813307663,112.99481813307663,112.99481813307663,112.99481813307663,112.99481813307663,1.0,1.0,False,False
chain10_c6,n8,94,8,15,61.42575371738809,61.42575371738809,61.42575371738809,61.42575371738809,61.42575371738809,61.42575371738809,1.0,1.0,False,False
chain10_c6,n16,94,16,35,101.91154009444932,101.91154009444932,101.91154009444932,101.91154009444932,101.91154009444932,101.91154009444932,1.0,1.0,False,False
chain10_c6,n24,94,24,48,80.17272211547301,80.17272211547301,80.17272211547301,80.17272211547301,80.17272211547301,80.17272211547301,1.0,1.0,False,False
chain10_c6,n8,95,8,12,101.38552452058865,101.38552452058865,101.38552452058865,101.38552452058865,47.1466540283089,47.1466540283089,0.46502352531336655,0.46502352531336655,True,True
chain10_c6,n16,95,16,32,97.95229281121063,97.95229281121063,97.95229281121063,97.95229281121063,87.98725298379239,97.95229281121063,0.8982663953908209,1.0,True,False
chain10_c6,n24,95,24,58,106.88745883634384,106.88745883634384,106.88745883634384,106.88745883634384,106.88745883634384,106.88745883634384,1.0,1.0,False,False
chain10_c6,n8,96,8,22,96.20909989161981,96.20909989161981,96.20909989161981,96.20909989161981,96.20909989161981,96.20909989161981,1.0,1.0,False,False
chain10_c6,n16,96,16,36,97.81589974916969,97.81589974916969,97.81589974916969,97.81589974916969,95.83218134266328,97.81589974916969,0.9797198777336478,1.0,True,False
chain10_c6,n24,96,24,58,98.21522660620667,98.21522660620667,98.21522660620667,98.21522660620667,98.21522660620667,98.21522660620667,1.0,1.0,False,False
chain10_c6,n8,97,8,16,103.21957187269575,103.21957187269575,103.21957187269575,103.21957187269575,103.21957187269575,103.21957187269575,1.0,1.0,False,False
chain10_c6,n16,97,16,32,110.28759438097177,110.28759438097177,110.28759438097177,110.28759438097177,110.28759438097177,110.28759438097177,1.0,1.0,False,False
chain10_c6,n24,97,24,43,110.85421055443294,110.85421055443294,110.85421055443294,110.85421055443294,110.85421055443294,110.85421055443294,1.0,1.0,False,False
chain10_c6,n8,98,8,13,65.59032205162208,65.59032205162208,65.59032205162208,65.59032205162208,65.59032205162208,65.59032205162208,1.0,1.0,False,False
chain10_c6,n16,98,16,31,85.76877986294475,85.76877986294475,85.76877986294475,85.76877986294475,85.76877986294475,85.76877986294475,1.0,1.0,False,False
chain10_c6,n24,98,24,50,96.55093793758306,96.55093793758306,96.55093793758306,96.55093793758306,96.55093793758306,96.55093793758306,1.0,1.0,False,False
chain10_c6,n8,99,8,18,91.94357525232307,91.94357525232307,91.94357525232307,91.94357525232307,64.60600999243684,91.94357525232307,0.7026701954447272,1.0,True,False
chain10_c6,n16,99,16,37,92.73782600077395,92.73782600077395,92.73782600077395,92.73782600077395,92.73782600077395,92.73782600077395,1.0,1.0,False,False
chain10_c6,n24,99,24,54,95.68530042533855,95.68530042533855,95.68530042533855,95.68530042533855,95.68530042533855,95.68530042533855,1.0,1.0,False,False
grid4x4_c5,n8,10,8,42,122.51596862910449,122.51596862910449,122.51596862910449,122.51596862910449,122.51596862910449,122.51596862910449,1.0,1.0,False,False
grid4x4_c5,n16,10,16,79,106.63541887962424,106.63541887962424,106.63541887962424,106.63541887962424,106.63541887962424,106.63541887962424,1.0,1.0,False,False
grid4x4_c5,n24,10,24,105,99.24315062563055,99.24315062563055,99.24315062563055,99.24315062563055,99.24315062563055,99.24315062563055,1.0,1.0,False,False
grid4x4_c5,n8,11,8,35,60.31860505285742,60.31860505285742,60.31860505285742,60.31860505285742,48.489261342578004,60.31860505285742,0.8038856551819572,1.0,True,False
grid4x4_c5,n16,11,16,83,112.0942653523859,112.0942653523859,112.0942653523859,112.0942653523859,87.83615986373687,112.0942653523859,0.7835919133562286,1.0,True,False
grid4x4_c5,n24,11,24,117,95.77610623870221,95.77610623870221,95.77610623870221,95.77610623870221,95.77610623870221,95.77610623870221,1.0,1.0,False,False
grid4x4_c5,n8,12,8,27,85.00221458026306,85.00221458026306,85.00221458026306,85.00221458026306,51.8482571306075,85.00221458026306,0.6099636037323469,1.0,True,False
grid4x4_c5,n16,12,16,92,103.91635691569539,103.91635691569539,103.91635691569539,103.91635691569539,103.91635691569539,103.91635691569539,1.0,1.0,False,False
grid4x4_c5,n24,12,24,114,101.21722935637547,101.21722935637547,101.21722935637547,101.21722935637547,101.21722935637547,101.21722935637547,1.0,1.0,False,False
grid4x4_c5,n8,13,8,36,103.63548123891394,103.63548123891394,103.63548123891394,103.63548123891394,81.79145760001148,81.79145760001148,0.7892225386733643,0.7892225386733643,True,True
grid4x4_c5,n16,13,16,72,74.91947010985288,74.91947010985288,74.91947010985288,74.91947010985288,74.91947010985288,74.91947010985288,1.0,1.0,False,False
grid4x4_c5,n24,13,24,138,100.273452669733,100.273452669733,100.273452669733,100.273452669733,100.273452669733,100.273452669733,1.0,1.0,False,False
grid4x4_c5,n8,14,8,48,72.51810294727079,72.51810294727079,72.51810294727079,72.51810294727079,72.51810294727079,72.51810294727079,1.0,1.0,False,False
grid4x4_c5,n16,14,16,81,90.48832158597897,90.48832158597897,90.48832158597897,90.48832158597897,90.48832158597897,90.48832158597897,1.0,1.0,False,False
grid4x4_c5,n24,14,24,144,107.84334388056865,107.84334388056865,107.84334388056865,107.84334388056865,107.84334388056865,107.84334388056865,1.0,1.0,False,False
grid4x4_c5,n8,15,8,50,70.21840199883896,70.21840199883896,70.21840199883896,70.21840199883896,70.21840199883896,70.21840199883896,1.0,1.0,False,False
grid4x4_c5,n16,15,16,81,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,1.0,1.0,False,False
grid4x4_c5,n24,15,24,122,101.83835645787053,101.83835645787053,101.83835645787053,101.83835645787053,101.83835645787053,101.83835645787053,1.0,1.0,False,False
grid4x4_c5,n8,16,8,39,75.74237217473863,75.74237217473863,75.74237217473863,75.74237217473863,75.74237217473863,75.74237217473863,1.0,1.0,False,False
grid4x4_c5,n16,16,16,62,103.63553461346422,103.63553461346422,103.63553461346422,103.63553461346422,103.63553461346422,103.63553461346422,1.0,1.0,False,False
grid4x4_c5,n24,16,24,117,93.80098579693475,93.80098579693475,93.80098579693475,93.80098579693475,93.80098579693475,93.80098579693475,1.0,1.0,False,False
grid4x4_c5,n8,17,8,51,98.13040167484168,98.13040167484168,98.13040167484168,98.13040167484168,77.0440696661325,98.13040167484168,0.7851192734482079,1.0,True,False
grid4x4_c5,n16,17,16,86,99.64302677214529,99.64302677214529,99.64302677214529,99.64302677214529,99.64302677214529,99.64302677214529,1.0,1.0,False,False
grid4x4_c5,n24,17,24,118,86.22486893433842,86.22486893433842,86.22486893433842,86.22486893433842,86.22486893433842,86.22486893433842,1.0,1.0,False,False
grid4x4_c5,n8,18,8,39,81.22510582850505,81.22510582850505,81.22510582850505,81.22510582850505,81.22510582850505,81.22510582850505,1.0,1.0,False,False
grid4x4_c5,n16,18,16,78,80.54782507026265,80.54782507026265,80.54782507026265,80.54782507026265,79.23271423308717,80.54782507026265,0.983672919336701,1.0,True,False
grid4x4_c5,n24,18,24,112,95.5578139701887,95.5578139701887,95.5578139701887,95.5578139701887,95.5578139701887,95.5578139701887,1.0,1.0,False,False
grid4x4_c5,n8,19,8,48,77.82595884117735,77.82595884117735,77.82595884117735,77.82595884117735,64.21667780474199,77.82595884117735,0.8251318552437191,1.0,True,False
grid4x4_c5,n16,19,16,78,114.69305331042267,114.69305331042267,114.69305331042267,114.69305331042267,114.69305331042267,114.69305331042267,1.0,1.0,False,False
grid4x4_c5,n24,19,24,120,102.03523291691808,102.03523291691808,102.03523291691808,102.03523291691808,102.03523291691808,102.03523291691808,1.0,1.0,False,False
grid4x4_c5,n8,20,8,33,57.08736323472102,57.08736323472102,57.08736323472102,57.08736323472102,44.782441029893356,57.08736323472102,0.7844545358622605,1.0,True,False
grid4x4_c5,n16,20,16,69,71.66710282526252,71.66710282526252,71.66710282526252,71.66710282526252,71.66710282526252,71.66710282526252,1.0,1.0,False,False
grid4x4_c5,n24,20,24,118,110.33901572181401,110.33901572181401,110.33901572181401,110.33901572181401,95.84412163225029,110.33901572181401,0.8686331032161085,1.0,True,False
grid4x4_c5,n8,21,8,33,87.37105846827993,87.37105846827993,87.37105846827993,87.37105846827993,60.5160477615103,87.37105846827993,0.6926326500151152,1.0,True,False
grid4x4_c5,n16,21,16,84,77.96142662478901,77.96142662478901,77.96142662478901,77.96142662478901,77.96142662478901,77.96142662478901,1.0,1.0,False,False
grid4x4_c5,n24,21,24,129,110.83247927024725,110.83247927024725,110.83247927024725,110.83247927024725,110.83247927024725,110.83247927024725,1.0,1.0,False,False
grid4x4_c5,n8,22,8,48,116.6965313995715,116.6965313995715,116.6965313995715,116.6965313995715,116.6965313995715,116.6965313995715,1.0,1.0,False,False
grid4x4_c5,n16,22,16,67,114.13361015710183,114.13361015710183,114.13361015710183,114.13361015710183,89.53847798299837,88.83804985850252,0.7845057898348355,0.7783688760586767,True,True
grid4x4_c5,n24,22,24,114,78.9678131659589,78.9678131659589,78.9678131659589,78.9678131659589,78.9678131659589,78.9678131659589,1.0,1.0,False,False
grid4x4_c5,n8,23,8,39,87.17749751829305,87.17749751829305,87.17749751829305,87.17749751829305,78.0732573282547,87.17749751829305,0.8955666261453772,1.0,True,False
grid4x4_c5,n16,23,16,81,80.79222773192494,80.79222773192494,80.79222773192494,80.79222773192494,73.19350733289578,80.79222773192494,0.9059473836488044,1.0,True,False
grid4x4_c5,n24,23,24,106,101.12524311583445,101.12524311583445,101.12524311583445,101.12524311583445,101.12524311583445,101.12524311583445,1.0,1.0,False,False
grid4x4_c5,n8,24,8,28,73.78274704075545,73.78274704075545,73.78274704075545,73.78274704075545,39.94280772881489,37.718559515243754,0.5413570154381978,0.5112111032462523,True,True
grid4x4_c5,n16,24,16,84,92.07178112629457,92.07178112629457,92.07178112629457,92.07178112629457,92.07178112629457,92.07178112629457,1.0,1.0,False,False
grid4x4_c5,n24,24,24,123,88.91878524483485,88.91878524483485,88.91878524483485,88.91878524483485,88.91878524483485,88.91878524483485,1.0,1.0,False,False
grid4x4_c5,n8,25,8,32,83.46452423094583,83.46452423094583,83.46452423094583,83.46452423094583,83.46452423094583,83.46452423094583,1.0,1.0,False,False
grid4x4_c5,n16,25,16,87,98.68325379891455,98.68325379891455,98.68325379891455,98.68325379891455,98.68325379891455,98.68325379891455,1.0,1.0,False,False
grid4x4_c5,n24,25,24,123,107.437715011235,107.437715011235,107.437715011235,107.437715011235,107.437715011235,107.437715011235,1.0,1.0,False,False
grid4x4_c5,n8,26,8,39,82.61373154317776,82.61373154317776,82.61373154317776,82.61373154317776,64.93649748886715,82.61373154317776,0.78602547392413,1.0,True,False
grid4x4_c5,n16,26,16,75,73.80507595090148,73.80507595090148,73.80507595090148,73.80507595090148,69.35674782775743,73.80507595090148,0.9397286966264585,1.0,True,False
grid4x4_c5,n24,26,24,125,72.21934164994933,72.21934164994933,72.21934164994933,72.21934164994933,72.21934164994933,72.21934164994933,1.0,1.0,False,False
grid4x4_c5,n8,27,8,36,100.19594624052914,100.19594624052914,100.19594624052914,100.19594624052914,79.62020080909518,100.19594624052914,0.7946449312226657,1.0,True,False
grid4x4_c5,n16,27,16,77,104.18891145982283,104.18891145982283,104.18891145982283,104.18891145982283,104.18891145982283,104.18891145982283,1.0,1.0,False,False
grid4x4_c5,n24,27,24,120,81.06035465168748,81.06035465168748,81.06035465168748,81.06035465168748,81.06035465168748,81.06035465168748,1.0,1.0,False,False
grid4x4_c5,n8,28,8,36,119.41143645783706,119.41143645783706,119.41143645783706,119.41143645783706,25.56897697039776,32.640764648435045,0.21412502628612043,0.2733470563345929,True,True
grid4x4_c5,n16,28,16,89,65.19395142239613,65.19395142239613,65.19395142239613,65.19395142239613,65.19395142239613,65.19395142239613,1.0,1.0,False,False
grid4x4_c5,n24,28,24,116,100.47055612706971,100.47055612706971,100.47055612706971,100.47055612706971,100.47055612706971,100.47055612706971,1.0,1.0,False,False
grid4x4_c5,n8,29,8,39,115.73612160885425,115.73612160885425,115.73612160885425,115.73612160885425,90.7323307893918,115.73612160885425,0.7839586252599157,1.0,True,False
grid4x4_c5,n16,29,16,69,89.17610115350293,89.17610115350293,89.17610115350293,89.17610115350293,89.17610115350293,89.17610115350293,1.0,1.0,False,False
grid4x4_c5,n24,29,24,146,67.79439777938008,67.79439777938008,67.79439777938008,67.79439777938008,67.79439777938008,67.79439777938008,1.0,1.0,False,False
grid4x4_c5,n8,30,8,33,75.5154238404198,75.5154238404198,75.5154238404198,75.5154238404198,29.66699652218166,13.369231747554839,0.3928600941825388,0.17703974986364213,True,True
grid4x4_c5,n16,30,16,73,104.18836659045802,104.18836659045802,104.18836659045802,104.18836659045802,102.23659648244788,104.18836659045802,0.9812669094268257,1.0,True,False
grid4x4_c5,n24,30,24,144,98.50680459105968,98.50680459105968,98.50680459105968,98.50680459105968,98.50680459105968,98.50680459105968,1.0,1.0,False,False
grid4x4_c5,n8,31,8,45,104.73708041705727,104.73708041705727,104.73708041705727,104.73708041705727,104.73708041705727,104.73708041705727,1.0,1.0,False,False
grid4x4_c5,n16,31,16,60,101.91695092641243,101.91695092641243,101.91695092641243,101.91695092641243,97.86303804199858,101.91695092641243,0.9602233696400424,1.0,True,False
grid4x4_c5,n24,31,24,117,87.21373483377118,87.21373483377118,87.21373483377118,87.21373483377118,87.21373483377118,87.21373483377118,1.0,1.0,False,False
grid4x4_c5,n8,32,8,33,40.41617053830524,40.41617053830524,40.41617053830524,40.41617053830524,40.41617053830524,40.41617053830524,1.0,1.0,False,False
grid4x4_c5,n16,32,16,90,71.15897936493441,71.15897936493441,71.15897936493441,71.15897936493441,71.15897936493441,71.15897936493441,1.0,1.0,False,False
grid4x4_c5,n24,32,24,100,115.92054378826018,115.92054378826018,115.92054378826018,115.92054378826018,115.92054378826018,115.92054378826018,1.0,1.0,False,False
grid4x4_c5,n8,33,8,46,80.70031768776377,80.70031768776377,80.70031768776377,80.70031768776377,80.70031768776377,80.70031768776377,1.0,1.0,False,False
grid4x4_c5,n16,33,16,87,80.11372200274036,80.11372200274036,80.11372200274036,80.11372200274036,80.11372200274036,80.11372200274036,1.0,1.0,False,False
grid4x4_c5,n24,33,24,128,95.31858145462029,95.31858145462029,95.31858145462029,95.31858145462029,95.31858145462029,95.31858145462029,1.0,1.0,False,False
grid4x4_c5,n8,34,8,33,110.283347345687,110.283347345687,110.283347345687,110.283347345687,47.88589757810375,47.88589757810375,0.4342078720915474,0.4342078720915474,True,True
grid4x4_c5,n16,34,16,93,88.93583534717685,88.93583534717685,88.93583534717685,88.93583534717685,88.93583534717685,88.93583534717685,1.0,1.0,False,False
grid4x4_c5,n24,34,24,100,94.04306419719344,94.04306419719344,94.04306419719344,94.04306419719344,94.04306419719344,94.04306419719344,1.0,1.0,False,False
grid4x4_c5,n8,35,8,48,56.12115368506095,56.12115368506095,56.12115368506095,56.12115368506095,46.65322013169944,56.12115368506095,0.8312947448212953,1.0,True,False
grid4x4_c5,n16,35,16,81,87.32346824615936,87.32346824615936,87.32346824615936,87.32346824615936,87.32346824615936,87.32346824615936,1.0,1.0,False,False
grid4x4_c5,n24,35,24,116,106.599190875728,106.599190875728,106.599190875728,106.599190875728,106.599190875728,106.599190875728,1.0,1.0,False,False
grid4x4_c5,n8,36,8,27,86.63787677006216,86.63787677006216,86.63787677006216,86.63787677006216,50.73020136283319,50.73020136283319,0.5855429894418083,0.5855429894418083,True,True
grid4x4_c5,n16,36,16,99,88.44349794720502,88.44349794720502,88.44349794720502,88.44349794720502,88.44349794720502,88.44349794720502,1.0,1.0,False,False
grid4x4_c5,n24,36,24,129,78.49133640467959,78.49133640467959,78.49133640467959,78.49133640467959,78.49133640467959,78.49133640467959,1.0,1.0,False,False
grid4x4_c5,n8,37,8,44,76.0727057679654,76.0727057679654,76.0727057679654,76.0727057679654,76.0727057679654,76.0727057679654,1.0,1.0,False,False
grid4x4_c5,n16,37,16,78,89.10195306544877,89.10195306544877,89.10195306544877,89.10195306544877,89.10195306544877,89.10195306544877,1.0,1.0,False,False
grid4x4_c5,n24,37,24,113,114.47684321821568,114.47684321821568,114.47684321821568,114.47684321821568,93.25205611676809,114.47684321821568,0.8145931831733959,1.0,True,False
